CustomerID,InvoiceDate,InvoiceNo,TotalAmount
13910,2011-09-15,INV607536,347.15
13910,2011-09-05,INV198825,419.0
13910,2011-06-03,INV608231,322.86
13910,2011-04-05,INV372724,456.89
13910,2011-01-14,INV432944,317.4
13910,2011-09-23,INV942496,350.4
13910,2011-01-13,INV122532,223.51
13910,2011-11-10,INV495921,425.13
13910,2011-07-07,INV112910,334.85
13910,2011-08-14,INV540652,536.45
13910,2011-03-04,INV347128,441.0
13911,2011-06-13,INV470374,130.25
13911,2010-12-31,INV403776,461.18
13911,2011-06-22,INV139713,448.2
13911,2011-02-11,INV530333,441.59
13911,2011-10-31,INV283070,381.51
13911,2011-02-12,INV426043,381.08
13911,2011-08-11,INV679018,312.32
13911,2011-10-24,INV734519,267.89
13911,2011-02-06,INV251631,443.35
13911,2011-05-22,INV209854,304.69
13911,2011-10-23,INV919798,5.0
13912,2011-09-08,INV830134,691.1
13912,2011-02-13,INV546967,860.05
13912,2011-10-25,INV204122,638.85
13912,2011-04-05,INV453737,659.53
13912,2010-12-23,INV536009,605.32
13912,2011-02-03,INV168220,436.61
13912,2010-12-31,INV655080,741.88
13912,2011-04-28,INV134776,762.41
13912,2011-01-09,INV438772,806.67
13912,2011-08-03,INV985367,767.81
13912,2011-10-11,INV710202,416.09
13912,2011-08-12,INV783263,548.48
13912,2010-12-10,INV513855,658.19
13912,2011-02-08,INV843541,472.76
13912,2011-10-11,INV648880,382.88
13912,2011-01-02,INV138975,533.56
13912,2011-09-15,INV741504,609.39
13912,2011-08-02,INV773780,1167.0
13912,2011-05-31,INV292870,809.16
13913,2011-03-22,INV543182,18.56
13913,2011-02-06,INV514879,18.46
13914,2010-12-27,INV492344,49.11
13914,2010-12-04,INV659309,40.33
13915,2011-03-20,INV539088,159.29
13915,2011-09-09,INV197457,163.61
13915,2011-06-19,INV684217,165.43
13915,2011-02-22,INV219234,85.21
13915,2011-04-28,INV144011,78.2
13916,2011-01-26,INV337015,96.75
13916,2011-01-30,INV305483,120.19
13916,2010-12-07,INV650978,160.37
13916,2011-02-26,INV575400,141.95
13917,2011-01-12,INV394202,164.77
13917,2011-03-12,INV706668,172.69
13917,2010-12-10,INV304483,119.33
13917,2011-10-13,INV110498,185.47
13918,2011-02-16,INV262585,34.39
13918,2010-12-04,INV154577,29.43
13918,2011-01-13,INV986590,32.79
13918,2011-01-20,INV285684,60.95
13919,2011-01-20,INV934762,70.13
13919,2010-12-06,INV605807,75.85
13919,2010-12-01,INV763215,94.19
13920,2010-12-12,INV783641,65.09
13920,2010-12-19,INV616358,72.86
13921,2011-04-26,INV638617,53.93
13921,2011-05-17,INV785010,85.85
13922,2011-03-25,INV753998,76.71
13922,2011-04-13,INV851060,40.89
13923,2011-08-31,INV984071,132.91
13923,2011-08-29,INV745969,155.67
13923,2011-02-26,INV166176,143.81
13923,2011-03-29,INV276410,149.65
13923,2011-07-25,INV339507,237.1
13923,2011-08-30,INV222897,164.31
13923,2011-05-19,INV282569,177.8
13923,2011-02-17,INV725008,63.38
13923,2011-03-17,INV281320,195.2
13923,2011-02-08,INV702823,295.98
13923,2011-07-21,INV803197,223.9
13923,2011-02-28,INV908299,138.44
13923,2011-05-17,INV368353,268.66
13923,2010-12-20,INV217580,160.82
13924,2010-12-19,INV721447,81.1
13924,2011-01-12,INV994950,28.95
13924,2011-01-13,INV360908,109.93
13925,2011-09-08,INV817157,375.42
13925,2011-05-01,INV613071,360.88
13925,2011-06-07,INV405807,444.76
13925,2011-03-31,INV772015,560.89
13925,2011-01-13,INV630432,462.19
13925,2011-09-01,INV521337,393.16
13925,2011-05-09,INV478543,396.87
13925,2011-10-04,INV381296,436.94
13925,2011-07-21,INV672604,309.25
13925,2010-12-27,INV160220,437.84
13925,2011-08-01,INV953531,496.78
13926,2011-05-11,INV971529,692.57
13926,2011-07-01,INV701871,906.12
13926,2011-01-14,INV872219,507.72
13926,2011-02-08,INV890124,572.22
13926,2011-03-20,INV327210,392.51
13926,2011-03-13,INV531060,765.58
13926,2011-05-03,INV976438,953.8
13926,2011-04-13,INV353946,1060.57
13926,2011-04-02,INV983184,1109.94
13926,2011-02-28,INV476937,600.87
13926,2011-05-13,INV781120,814.69
13926,2011-03-04,INV779816,666.38
13926,2010-12-05,INV393750,1132.45
13927,2011-01-13,INV670587,150.22
13927,2011-01-01,INV665877,5.0
13927,2011-02-02,INV478399,61.55
13927,2010-12-05,INV114272,47.98
13928,2011-04-07,INV883996,60.76
13928,2011-03-29,INV132871,73.16
13928,2011-04-28,INV156845,77.68
13928,2011-01-18,INV221183,190.98
13929,2011-07-16,INV927896,261.29
13929,2011-02-13,INV199604,196.0
13929,2011-10-19,INV181582,220.95
13929,2011-03-27,INV903088,389.88
13929,2011-06-04,INV716101,362.31
13929,2011-08-14,INV102479,339.72
13929,2011-04-24,INV302318,226.07
13929,2011-03-18,INV347963,251.21
13929,2011-01-26,INV945346,233.7
13929,2011-06-10,INV806037,442.39
13929,2011-07-04,INV708893,216.24
13929,2011-07-04,INV377497,202.88
13929,2010-12-10,INV221143,311.41
13929,2010-12-25,INV187447,189.37
13930,2010-12-20,INV525413,80.31
13930,2010-12-02,INV195037,39.52
13931,2011-10-13,INV810072,505.94
13931,2011-03-13,INV318943,378.96
13931,2011-05-17,INV294607,356.23
13931,2010-12-04,INV990458,412.1
13931,2011-07-11,INV274463,265.2
13931,2011-02-28,INV948772,490.88
13931,2011-06-15,INV157208,435.72
13931,2011-11-17,INV694591,339.94
13931,2011-03-17,INV181014,364.59
13931,2011-06-17,INV879344,344.8
13931,2011-04-21,INV236789,520.12
13931,2011-06-16,INV517970,419.59
13932,2011-01-28,INV342328,1162.3
13932,2010-12-30,INV497557,1563.17
13932,2010-12-25,INV407059,890.88
13932,2010-12-14,INV676438,1065.41
13932,2011-01-09,INV299545,1617.83
13932,2010-12-27,INV108180,1397.6
13932,2010-12-17,INV598449,1113.39
13932,2010-12-22,INV824668,546.88
13933,2011-07-18,INV226957,268.67
13933,2011-10-05,INV932517,190.9
13933,2011-09-25,INV409438,197.11
13933,2011-05-12,INV587703,144.37
13933,2011-04-08,INV148445,161.13
13933,2011-05-21,INV899444,122.69
13933,2011-01-26,INV733049,68.47
13934,2011-10-23,INV700474,145.51
13934,2011-06-04,INV130242,150.24
13934,2011-09-10,INV177178,122.07
13934,2011-10-03,INV844228,94.16
13935,2010-12-06,INV105955,112.79
13935,2011-05-20,INV533134,135.26
13935,2011-07-14,INV936684,171.28
13935,2011-03-30,INV768663,82.14
13935,2011-06-02,INV264938,113.73
13936,2011-07-02,INV336800,163.68
13936,2011-06-05,INV727154,122.05
13936,2011-06-07,INV191255,47.43
13936,2011-07-30,INV938624,218.28
13936,2011-07-10,INV350222,104.64
13937,2011-06-04,INV290965,423.74
13937,2011-04-15,INV214742,136.77
13937,2011-04-02,INV783839,388.89
13937,2010-12-15,INV257362,371.02
13937,2011-03-06,INV945452,384.06
13937,2011-08-27,INV921436,100.79
13937,2011-06-11,INV602201,245.06
13937,2011-01-20,INV156961,146.15
13937,2011-06-22,INV534334,255.37
13937,2011-05-17,INV878558,370.39
13938,2011-07-05,INV122756,349.41
13938,2011-02-25,INV409175,263.86
13938,2011-09-24,INV275751,259.97
13938,2011-03-09,INV484127,351.09
13938,2011-07-17,INV561688,301.15
13938,2011-07-16,INV401516,365.47
13938,2011-01-11,INV796561,299.28
13938,2011-05-04,INV708149,448.3
13938,2010-12-23,INV485045,405.28
13938,2011-07-30,INV189600,232.36
13938,2011-08-13,INV453507,383.25
13938,2011-03-09,INV258501,335.78
13938,2011-02-04,INV848006,244.12
13938,2011-08-11,INV815411,505.39
13939,2011-10-16,INV748163,187.52
13939,2011-08-10,INV827814,189.99
13939,2011-05-28,INV271142,212.55
13939,2011-06-20,INV227949,201.14
13939,2011-05-11,INV652519,222.39
13940,2011-01-29,INV648026,30.12
13940,2011-02-18,INV837296,67.68
13940,2011-02-06,INV723667,53.24
13940,2010-12-15,INV520525,51.13
13941,2011-03-04,INV680741,22.0
13941,2011-01-01,INV203424,31.25
13941,2011-01-31,INV211033,14.88
13942,2011-05-12,INV218830,392.73
13942,2011-01-17,INV169930,247.79
13942,2011-04-12,INV270374,259.23
13942,2011-04-14,INV221644,292.64
13942,2011-02-19,INV406983,344.72
13942,2011-08-14,INV426897,209.3
13942,2011-06-05,INV420186,437.32
13942,2011-07-02,INV560954,366.42
13942,2011-03-22,INV177975,548.82
13942,2011-11-10,INV313795,379.23
13942,2011-07-16,INV177966,407.48
13942,2011-07-29,INV982434,258.79
13942,2011-04-15,INV196896,224.56
13942,2011-09-20,INV100572,412.53
13942,2011-11-15,INV529776,233.8
13942,2011-06-24,INV726116,414.9
13942,2011-05-14,INV425336,526.02
13942,2011-05-12,INV786454,446.62
13942,2010-12-28,INV669113,407.44
13942,2011-05-30,INV598688,376.03
13942,2010-12-03,INV301385,307.83
13942,2011-04-10,INV107801,335.95
13943,2011-02-01,INV781080,305.17
13943,2011-01-16,INV616864,193.67
13943,2011-06-25,INV193674,252.68
13943,2011-07-25,INV130332,92.7
13943,2011-06-17,INV209330,152.23
13944,2011-03-16,INV781837,436.48
13944,2010-12-19,INV218861,240.68
13944,2011-01-23,INV804751,426.22
13944,2011-02-03,INV573888,515.3
13944,2011-03-20,INV658112,418.43
13944,2011-03-24,INV998719,265.15
13944,2011-01-16,INV796953,181.46
13944,2011-08-25,INV762139,329.85
13944,2011-10-29,INV192115,403.12
13944,2011-07-21,INV270218,272.42
13945,2010-12-16,INV356262,337.97
13945,2011-05-12,INV592965,538.57
13945,2011-09-27,INV499172,445.76
13945,2011-06-02,INV979316,320.66
13945,2011-07-05,INV372135,366.42
13945,2010-12-07,INV132141,442.87
13945,2011-01-02,INV697411,306.94
13945,2011-01-02,INV798041,397.84
13945,2011-10-29,INV871576,333.94
13945,2011-05-12,INV404893,331.43
13945,2011-02-05,INV919091,195.81
13945,2011-06-23,INV857908,378.84
13945,2010-12-30,INV844077,419.72
13945,2011-07-13,INV679815,468.47
13945,2011-02-15,INV993177,178.42
13945,2011-04-28,INV178769,480.76
13945,2011-02-01,INV541603,455.44
13945,2011-04-23,INV315771,539.02
13945,2011-04-18,INV899331,333.04
13945,2011-11-18,INV280908,381.57
13946,2011-01-08,INV792891,85.24
13946,2010-12-09,INV976835,122.69
13946,2010-12-16,INV365791,98.97
13947,2011-04-01,INV432507,749.79
13947,2011-02-13,INV790883,688.27
13947,2011-03-12,INV557701,491.38
13947,2011-01-06,INV388096,841.69
13947,2011-04-15,INV252940,1041.3
13947,2011-01-02,INV339939,1129.0
13947,2010-12-16,INV775514,846.31
13947,2011-03-19,INV408126,457.97
13948,2011-02-03,INV878403,303.81
13948,2011-01-07,INV935289,168.13
13948,2011-01-10,INV543263,388.22
13948,2011-08-19,INV374424,164.57
13948,2011-06-23,INV157476,215.24
13948,2011-03-25,INV643707,280.49
13948,2011-10-02,INV948244,237.9
13948,2011-05-28,INV202546,219.94
13949,2011-10-18,INV835778,340.54
13949,2011-05-23,INV743177,431.55
13949,2011-02-15,INV349630,290.03
13949,2011-04-22,INV822935,227.84
13949,2011-07-05,INV509899,393.3
13949,2011-05-13,INV253996,398.27
13949,2011-01-03,INV986572,295.57
13949,2011-08-11,INV400547,431.71
13949,2011-07-06,INV369610,275.49
13950,2011-05-16,INV297472,917.04
13950,2011-03-30,INV203336,529.97
13950,2011-07-10,INV888595,790.73
13950,2011-04-18,INV708685,844.46
13950,2011-05-11,INV110013,344.34
13950,2011-07-09,INV135371,795.03
13950,2011-05-15,INV776933,996.06
13950,2011-04-27,INV208422,1078.42
13950,2011-01-19,INV824597,851.72
13950,2011-03-20,INV598917,699.1
13950,2011-10-31,INV209288,926.72
13950,2011-03-25,INV773039,536.73
13950,2011-11-11,INV404716,887.81
13950,2011-10-25,INV545950,709.24
13950,2011-04-03,INV763472,972.87
13950,2011-01-23,INV893682,616.96
13950,2011-11-16,INV112458,1088.58
13950,2011-08-12,INV669714,980.11
13950,2011-10-03,INV989013,798.19
13950,2011-11-16,INV147723,780.57
13950,2011-10-24,INV607018,1085.74
13950,2011-09-01,INV549037,1182.67
13950,2011-09-22,INV976201,646.24
13950,2011-11-16,INV885813,655.11
13950,2011-05-14,INV574867,1000.87
13950,2011-06-11,INV156112,214.16
13950,2011-01-27,INV684505,171.94
13950,2011-08-27,INV338468,561.25
13951,2010-12-02,INV387613,72.42
13952,2010-12-07,INV829284,72.73
13952,2010-12-21,INV764795,99.65
13952,2010-12-18,INV769752,73.37
13953,2011-04-25,INV612180,183.13
13953,2011-05-06,INV978511,112.71
13953,2011-08-13,INV352124,272.02
13953,2011-04-01,INV380457,146.47
13953,2011-03-25,INV489146,213.07
13953,2011-11-01,INV970087,214.9
13953,2011-10-31,INV998159,275.15
13953,2011-10-08,INV591569,197.98
13953,2011-04-07,INV553004,159.3
13953,2011-10-05,INV601025,178.6
13953,2010-12-18,INV198334,133.62
13953,2011-11-06,INV547292,252.38
13954,2011-08-15,INV909254,326.6
13954,2011-06-03,INV263826,271.13
13954,2011-06-04,INV977325,192.2
13954,2011-04-03,INV180219,319.95
13954,2011-11-06,INV947931,263.62
13954,2011-08-05,INV935734,357.03
13954,2011-05-13,INV151151,361.14
13954,2011-04-10,INV104296,309.45
13954,2011-09-15,INV324674,311.72
13954,2011-07-31,INV119441,285.82
13955,2010-12-11,INV883951,83.53
13955,2010-12-15,INV643518,141.23
13955,2011-01-11,INV751562,114.04
13956,2010-12-26,INV684066,93.75
13956,2010-12-29,INV381716,104.79
13957,2011-10-26,INV118716,142.87
13957,2011-10-14,INV475881,109.2
13957,2011-02-25,INV692088,66.88
13957,2010-12-11,INV443461,42.03
13958,2011-11-02,INV471519,481.44
13958,2010-12-17,INV728058,829.6
13958,2011-05-29,INV606559,386.44
13958,2011-09-19,INV260601,702.9
13958,2011-08-15,INV170695,937.62
13958,2011-08-29,INV379866,990.7
13958,2011-07-17,INV865378,524.87
13958,2011-02-17,INV509543,604.06
13958,2011-06-22,INV629873,534.15
13958,2010-12-26,INV515999,602.98
13958,2011-03-16,INV877005,842.37
13958,2011-10-07,INV735021,351.75
13958,2011-10-22,INV280261,724.09
13958,2011-04-27,INV180703,570.69
13958,2011-07-07,INV766315,855.14
13958,2011-01-18,INV194775,845.49
13958,2011-10-02,INV463152,532.2
13958,2011-04-17,INV136945,586.1
13958,2011-10-22,INV969484,768.62
13958,2011-06-14,INV286124,785.09
13958,2011-08-07,INV637709,156.57
13958,2011-10-27,INV741114,768.03
13958,2010-12-14,INV635321,905.7
13959,2011-08-30,INV871444,809.55
13959,2011-11-01,INV156544,722.48
13959,2011-06-20,INV626702,758.55
13959,2011-03-14,INV193354,1081.35
13959,2011-02-01,INV257383,1097.46
13959,2011-11-07,INV961593,724.33
13959,2011-01-30,INV582711,587.77
13959,2011-09-25,INV448375,1050.26
13959,2011-10-05,INV246322,972.34
13959,2011-09-10,INV255734,810.51
13959,2011-02-21,INV319852,545.25
13959,2011-04-03,INV185260,383.72
13959,2011-03-05,INV445320,932.89
13959,2011-06-18,INV609655,636.8
13959,2011-08-13,INV243658,630.9
13959,2011-05-27,INV102421,858.24
13959,2011-11-19,INV842857,639.92
13959,2011-03-20,INV644319,649.37
13959,2011-05-26,INV893424,598.9
13959,2011-07-08,INV229275,911.86
13959,2011-07-06,INV283357,539.79
13959,2011-11-18,INV582862,419.69
13959,2011-11-24,INV221768,537.52
13959,2011-04-13,INV196394,1076.74
13960,2011-01-18,INV392834,349.03
13960,2011-01-14,INV620937,484.99
13960,2011-04-06,INV297791,383.47
13960,2011-01-06,INV311340,397.62
13960,2011-02-19,INV782159,596.86
13960,2011-04-05,INV343818,438.67
13960,2011-04-05,INV366737,634.0
13960,2011-01-16,INV922460,668.46
13960,2010-12-26,INV809082,623.48
13960,2011-02-18,INV857522,356.71
13960,2011-01-08,INV112441,444.94
13961,2011-10-08,INV364902,224.01
13961,2011-03-05,INV136371,228.3
13961,2011-07-13,INV722768,230.96
13961,2011-04-02,INV604520,117.17
13961,2011-04-13,INV217370,163.48
13962,2011-06-08,INV781032,262.45
13962,2011-08-18,INV577462,147.75
13962,2011-01-03,INV747614,426.44
13962,2011-11-28,INV746387,447.34
13962,2011-04-27,INV250443,146.46
13962,2011-05-25,INV152863,223.27
13962,2011-11-05,INV445281,522.3
13962,2011-09-17,INV242545,347.61
13962,2011-11-05,INV988054,325.33
13962,2011-05-18,INV337214,283.41
13962,2011-10-25,INV945923,224.5
13962,2010-12-02,INV903298,306.03
13962,2011-09-21,INV481824,419.99
13962,2011-06-02,INV822560,323.46
13962,2011-11-16,INV673988,384.49
13962,2011-08-09,INV618384,497.13
13962,2011-10-08,INV939622,268.39
13962,2011-11-27,INV736357,354.51
13962,2011-03-25,INV514587,422.91
13962,2011-05-01,INV804020,234.03
13962,2011-03-04,INV612295,342.34
13962,2011-03-18,INV582693,507.53
13962,2011-09-26,INV465151,291.81
13962,2011-07-21,INV256198,429.14
13962,2011-03-24,INV645858,311.23
13962,2011-10-17,INV204380,500.44
13963,2011-03-19,INV814096,270.25
13963,2011-06-19,INV174912,415.16
13963,2011-01-02,INV711314,385.69
13963,2011-01-08,INV189199,366.72
13963,2011-01-31,INV436193,499.48
13963,2010-12-27,INV206931,229.42
13963,2011-05-18,INV767567,303.27
13963,2010-12-19,INV351007,548.71
13963,2011-05-17,INV317555,253.98
13963,2010-12-13,INV212097,290.08
13963,2010-12-08,INV598518,819.78
13963,2011-02-23,INV296842,785.29
13963,2011-03-06,INV902101,400.42
13964,2011-11-12,INV146505,811.86
13964,2011-03-02,INV372770,556.25
13964,2011-06-26,INV704789,565.62
13964,2011-04-22,INV650786,43.83
13964,2011-04-27,INV846026,1077.79
13964,2011-01-23,INV278814,861.84
13964,2011-03-19,INV246207,903.48
13964,2011-02-03,INV290169,856.92
13964,2011-03-27,INV997688,694.77
13964,2011-02-26,INV135001,631.25
13964,2011-09-12,INV607611,731.24
13964,2011-04-07,INV649162,1063.81
13964,2011-05-14,INV838063,744.02
13964,2011-07-31,INV162111,1169.2
13964,2011-09-21,INV419193,566.69
13964,2011-03-17,INV713172,408.61
13964,2011-01-23,INV360625,534.54
13964,2011-08-03,INV112517,703.46
13964,2011-08-27,INV470418,1046.77
13965,2011-02-10,INV560960,121.13
13965,2011-02-05,INV315064,184.32
13966,2011-08-03,INV747988,173.23
13966,2011-02-25,INV229912,186.29
13966,2011-03-26,INV217027,342.04
13967,2011-07-06,INV955384,425.93
13967,2011-09-10,INV294829,477.28
13967,2011-02-10,INV494038,569.93
13967,2011-10-29,INV156711,423.44
13967,2011-08-22,INV106840,262.38
13967,2011-10-13,INV949040,386.46
13967,2011-10-02,INV319299,480.7
13967,2011-07-17,INV170890,354.45
13967,2011-06-09,INV211892,273.89
13967,2011-10-16,INV343149,431.44
13967,2011-01-08,INV570956,188.78
13967,2011-09-05,INV416246,318.49
13967,2011-04-18,INV849070,375.08
13967,2011-10-03,INV670912,295.66
13967,2011-09-13,INV924955,362.86
13967,2011-04-06,INV666558,365.33
13967,2010-12-02,INV306928,356.86
13968,2011-03-24,INV768938,582.89
13968,2011-02-10,INV781598,533.55
13968,2011-03-23,INV876396,507.59
13968,2011-06-24,INV342545,231.01
13968,2011-04-19,INV229290,970.99
13968,2010-12-25,INV334180,812.33
13968,2011-06-22,INV319011,442.39
13968,2011-03-25,INV164172,788.35
13968,2011-05-21,INV362361,816.29
13968,2011-04-27,INV379532,655.59
13968,2011-03-12,INV277262,649.99
13969,2011-05-06,INV983230,192.98
13969,2011-06-06,INV428371,73.61
13969,2011-05-07,INV132687,204.78
13969,2011-07-14,INV997918,217.76
13969,2011-08-07,INV115996,230.98
13970,2010-12-02,INV436459,58.69
13970,2010-12-30,INV473373,67.85
13971,2011-02-21,INV781586,115.51
13971,2011-07-30,INV632367,262.26
13971,2011-04-12,INV236491,203.49
13971,2011-07-07,INV314396,166.62
13971,2011-07-23,INV376615,274.92
13971,2011-04-21,INV858689,217.89
13971,2010-12-26,INV799542,184.2
13971,2011-01-01,INV916898,288.52
13971,2011-04-10,INV128766,208.58
13971,2011-05-20,INV682385,132.37
13971,2011-06-26,INV287903,226.21
13972,2011-09-16,INV783576,535.85
13972,2011-03-29,INV642611,459.31
13972,2011-05-14,INV160774,254.28
13972,2011-02-08,INV864579,473.22
13972,2011-08-31,INV393949,511.19
13972,2011-08-09,INV604621,250.17
13972,2011-09-29,INV680212,127.07
13972,2011-02-23,INV457156,273.49
13972,2011-08-21,INV609951,385.62
13972,2011-05-31,INV329828,518.38
13972,2011-07-26,INV173558,291.51
13973,2011-01-17,INV546870,106.93
13973,2011-03-09,INV409106,39.63
13973,2010-12-13,INV436726,91.26
13973,2011-03-19,INV946054,39.46
13974,2011-03-31,INV326874,143.64
13974,2010-12-18,INV567925,169.8
13974,2010-12-09,INV499848,113.58
13974,2011-06-29,INV536304,226.46
13974,2011-08-10,INV163809,205.04
13974,2011-10-27,INV794682,219.37
13974,2011-06-24,INV323519,109.16
13974,2011-03-30,INV195012,230.59
13974,2011-01-21,INV700908,224.63
13975,2011-01-20,INV172444,124.73
13976,2011-07-09,INV830817,52.88
13976,2011-01-17,INV209421,169.27
13977,2011-05-01,INV448535,266.13
13977,2011-02-25,INV879682,223.66
13977,2011-01-26,INV126803,303.08
13977,2011-05-02,INV356799,343.62
13977,2011-04-05,INV315546,328.04
13977,2011-06-04,INV219630,313.55
13977,2011-07-04,INV299557,352.4
13977,2011-02-04,INV818462,509.09
13977,2010-12-15,INV341556,309.11
13977,2011-04-04,INV616837,387.99
13977,2011-05-09,INV180922,382.91
13978,2011-07-27,INV108830,212.88
13978,2011-03-21,INV609236,384.29
13978,2011-09-19,INV761677,203.81
13978,2011-10-30,INV321467,259.38
13978,2010-12-15,INV534287,434.63
13978,2011-01-19,INV950133,308.5
13978,2011-09-02,INV708918,351.72
13978,2011-02-09,INV153314,119.79
13978,2010-12-08,INV400727,279.56
13978,2011-06-08,INV642491,335.12
13978,2011-02-05,INV147273,317.81
13978,2011-08-02,INV250869,382.02
13978,2011-01-19,INV510154,250.24
13978,2011-03-04,INV968352,415.31
13978,2011-04-18,INV570565,266.11
13978,2011-11-20,INV413072,311.08
13978,2011-02-04,INV413056,217.42
13978,2011-07-09,INV686028,360.29
13978,2011-04-18,INV601409,238.65
13978,2011-04-04,INV254592,333.37
13978,2011-06-03,INV927683,384.49
13979,2011-05-14,INV163564,223.53
13979,2011-07-06,INV444431,312.54
13979,2011-02-07,INV703490,175.42
13979,2011-11-04,INV735336,158.81
13980,2010-12-02,INV451575,77.49
13980,2011-01-15,INV329473,71.3
13980,2010-12-25,INV946272,70.38
13981,2010-12-15,INV754596,92.87
13981,2010-12-04,INV235670,17.94
13981,2010-12-01,INV954007,61.8
13982,2011-07-19,INV266625,177.19
13982,2010-12-18,INV751583,313.45
13982,2011-05-26,INV599841,342.4
13982,2011-09-07,INV952181,380.13
13982,2011-11-04,INV734744,165.84
13982,2010-12-12,INV988255,153.32
13982,2011-03-30,INV429018,430.15
13982,2011-11-22,INV835803,223.39
13982,2011-05-14,INV111716,249.58
13982,2011-09-02,INV203511,352.81
13983,2011-09-18,INV733854,159.87
13983,2011-07-01,INV665818,141.26
13983,2011-04-14,INV391167,209.3
13983,2011-05-14,INV556587,163.01
13983,2011-05-17,INV838243,189.07
13983,2011-07-17,INV880263,333.82
13983,2011-09-02,INV917669,350.03
13983,2011-01-10,INV964416,265.29
13983,2011-07-17,INV376341,285.55
13983,2011-04-30,INV294458,283.53
13983,2010-12-18,INV429875,196.57
13984,2011-01-03,INV158229,46.09
13984,2011-02-20,INV479126,63.0
13985,2010-12-06,INV487872,28.88
13985,2010-12-21,INV540220,43.82
13985,2010-12-31,INV936306,28.89
13986,2011-04-23,INV110087,295.85
13986,2011-09-15,INV925296,561.79
13986,2011-02-28,INV150859,442.76
13986,2011-01-29,INV864773,537.95
13986,2011-06-20,INV777368,377.19
13986,2011-08-13,INV937699,634.72
13986,2011-05-11,INV730632,551.1
13986,2011-10-02,INV812563,499.53
13986,2011-04-04,INV137156,447.85
13986,2010-12-13,INV175030,440.71
13986,2011-03-25,INV370002,217.72
13986,2011-10-18,INV182248,212.13
13986,2011-05-05,INV134885,471.07
13986,2011-05-28,INV873562,402.43
13986,2011-10-19,INV665019,460.25
13986,2010-12-27,INV506426,260.35
13986,2011-10-19,INV602011,573.81
13986,2010-12-10,INV698643,369.99
13986,2011-01-06,INV983848,438.76
13986,2011-04-10,INV921483,334.4
13986,2011-04-19,INV554445,432.43
13986,2011-06-02,INV424355,675.41
13986,2011-08-23,INV369885,530.61
13986,2010-12-03,INV151405,326.62
13986,2010-12-07,INV142153,274.96
13986,2011-04-30,INV139227,435.77
13986,2010-12-12,INV407116,354.81
13987,2011-06-30,INV367250,76.95
13987,2011-06-02,INV364156,229.61
13987,2011-07-25,INV503747,299.61
13987,2011-08-28,INV930403,123.43
13987,2011-03-19,INV410054,165.61
13987,2011-09-01,INV949062,170.62
13987,2011-07-14,INV468057,280.69
13987,2011-02-26,INV478831,187.62
13988,2011-06-27,INV119846,139.68
13988,2011-04-24,INV678391,103.32
13988,2011-09-24,INV734400,108.82
13988,2011-02-11,INV395720,187.23
13988,2011-06-21,INV545643,276.58
13989,2010-12-09,INV431618,32.01
13989,2010-12-29,INV542553,35.11
13990,2010-12-31,INV187194,520.17
13990,2011-03-09,INV656106,656.26
13990,2010-12-21,INV830522,486.2
13990,2011-07-29,INV731702,674.73
13990,2011-05-19,INV874351,790.16
13990,2011-01-10,INV193508,848.59
13990,2011-08-17,INV217550,808.27
13990,2011-02-26,INV800016,134.99
13990,2011-01-24,INV931122,693.55
13990,2011-06-15,INV470046,744.11
13990,2011-03-01,INV814357,772.14
13990,2011-11-02,INV490977,669.37
13991,2010-12-31,INV683923,153.76
13991,2011-11-11,INV223209,138.44
13991,2011-06-07,INV693645,115.65
13991,2011-05-18,INV730888,122.98
13991,2010-12-12,INV423250,214.69
13991,2011-04-03,INV214136,184.33
13991,2011-05-23,INV122580,189.4
13991,2011-07-13,INV978896,125.93
13991,2011-01-06,INV913571,176.13
13991,2011-08-12,INV369193,235.61
13991,2011-01-06,INV762651,158.11
13991,2011-07-10,INV816977,187.84
13991,2011-04-20,INV604393,128.77
13992,2011-04-03,INV998374,75.67
13992,2011-03-10,INV297856,54.0
13993,2011-01-21,INV756244,627.0
13993,2010-12-21,INV824336,478.89
13993,2011-03-28,INV914631,653.11
13993,2011-02-19,INV834620,411.19
13993,2011-04-06,INV227548,849.31
13993,2011-09-25,INV580841,313.0
13993,2011-06-24,INV594728,804.13
13993,2010-12-30,INV270038,553.52
13993,2011-06-04,INV422216,725.24
13993,2011-06-11,INV204480,696.18
13993,2011-06-30,INV634664,515.65
13993,2011-04-10,INV406733,535.55
13993,2011-04-22,INV498169,803.41
13993,2011-09-30,INV539794,640.63
13993,2011-04-24,INV483226,561.04
13993,2011-10-26,INV629610,537.88
13994,2011-05-05,INV895980,280.21
13994,2011-01-16,INV363502,291.33
13994,2011-05-24,INV423287,288.68
13994,2010-12-22,INV796544,152.34
13994,2011-04-18,INV339002,197.16
13994,2011-01-17,INV633188,158.47
13994,2010-12-18,INV192293,244.91
13995,2011-06-23,INV933787,126.19
13995,2011-01-31,INV565497,103.2
13995,2011-05-11,INV233164,160.57
13995,2011-02-08,INV882112,153.67
13995,2011-05-24,INV813761,104.44
13995,2011-02-10,INV904702,168.61
13995,2011-04-06,INV846985,145.57
13995,2011-05-02,INV956708,94.43
13995,2011-05-31,INV264751,90.99
13996,2011-09-23,INV579784,219.24
13996,2011-05-16,INV702611,145.46
13997,2011-01-17,INV852442,80.48
13997,2011-04-16,INV974955,145.28
13997,2011-05-03,INV656031,95.09
