CustomerID,LastPurchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
13320,2011-07-24,9,2020.85,139,3,4,4,344,Loyal Customers
13321,2011-10-20,12,3558.78,51,5,5,4,554,Champions
13322,2011-02-13,2,255.53,300,2,1,2,212,Lost
13323,2011-07-21,12,5177.81,142,3,5,5,355,Loyal Customers
13324,2011-04-12,4,525.36,242,2,3,3,233,Lost
13325,2011-03-08,4,457.03,277,2,3,3,233,Lost
13326,2011-02-17,3,303.81,296,2,2,2,222,Lost
13327,2011-06-05,5,1038.17,188,3,3,3,333,Loyal Customers
13328,2011-10-26,7,2460.81,45,5,3,4,534,Loyal Customers
13329,2011-02-12,2,328.4,301,2,1,2,212,Lost
13330,2011-07-22,19,7617.18,141,3,5,5,355,Loyal Customers
13331,2011-03-26,3,413.22,259,2,2,2,222,Lost
13332,2011-10-13,12,2865.85,58,4,5,4,454,Champions
13333,2011-09-22,8,3105.42,79,4,4,4,444,Champions
13334,2011-02-22,2,100.11,291,2,1,1,211,Lost
13335,2011-04-12,4,471.88,242,2,3,3,233,Lost
13336,2010-12-07,1,91.9,368,1,1,1,111,Lost
13337,2011-03-24,4,525.78,261,2,3,3,233,Lost
13338,2011-06-07,9,4310.85,186,3,4,4,344,Loyal Customers
13339,2011-01-01,2,178.56,343,1,1,2,112,Lost
13340,2011-01-01,2,72.17,343,1,1,1,111,Lost
13341,2011-06-06,16,11569.97,187,3,5,5,355,Loyal Customers
13342,2011-05-16,14,10543.56,208,2,5,5,255,At Risk
13343,2011-10-03,6,1543.56,68,4,3,3,433,Loyal Customers
13344,2011-08-11,11,1251.8999999999999,121,4,4,3,443,Loyal Customers
13345,2011-05-31,4,318.09,193,3,3,2,332,Loyal Customers
13346,2011-11-02,8,1910.02,38,5,4,4,544,Champions
13347,2011-10-30,7,1302.83,41,5,3,3,533,Loyal Customers
13348,2011-10-30,5,477.03999999999996,41,5,3,3,533,Loyal Customers
13349,2011-09-23,6,1393.29,78,4,3,3,433,Loyal Customers
13350,2011-11-01,6,952.6700000000001,39,5,3,3,533,Loyal Customers
13351,2011-09-12,5,1116.6100000000001,89,4,3,3,433,Loyal Customers
13352,2011-02-17,2,62.33,296,2,1,1,211,Lost
13353,2011-06-15,7,1954.83,178,3,3,4,334,Loyal Customers
13354,2011-10-09,6,2452.65,62,4,3,4,434,Loyal Customers
13355,2011-11-18,13,7260.71,22,5,5,5,555,Champions
13356,2011-03-01,4,491.09000000000003,284,2,3,3,233,Lost
13357,2011-07-08,4,522.72,155,3,3,3,333,Loyal Customers
13358,2010-12-26,2,50.34,349,1,1,1,111,Lost
13359,2011-02-24,3,236.93,289,2,2,2,222,Lost
13360,2011-01-30,3,597.97,314,1,2,3,123,Hibernating
13361,2011-10-21,13,3163.14,50,5,5,4,554,Champions
13362,2011-04-25,2,168.44,229,2,1,1,211,Lost
13363,2011-10-07,11,2505.7599999999998,64,4,4,4,444,Champions
13364,2011-01-04,3,159.1,340,1,2,1,121,Lost
13365,2011-06-19,17,14714.25,174,3,5,5,355,Loyal Customers
13366,2011-09-05,4,565.55,96,4,3,3,433,Loyal Customers
13367,2011-10-21,6,2170.48,50,5,3,4,534,Loyal Customers
13368,2011-10-26,13,3136.52,45,5,5,4,554,Champions
13369,2011-02-17,2,195.64,296,2,1,2,212,Lost
13370,2011-10-19,11,3513.26,52,5,4,4,544,Champions
13371,2011-03-31,11,9541.06,254,2,4,5,245,At Risk
13372,2011-10-04,12,2431.42,67,4,5,4,454,Champions
13373,2011-04-17,2,177.87,237,2,1,1,211,Lost
13374,2010-12-18,3,253.67000000000002,357,1,2,2,122,Lost
13375,2011-02-20,3,182.11,293,2,2,2,222,Lost
13376,2011-01-30,3,165.29999999999998,314,1,2,1,121,Lost
13377,2011-09-27,10,1583.8,74,4,4,3,443,Loyal Customers
13378,2011-11-12,27,10303.95,28,5,5,5,555,Champions
13379,2011-03-30,3,209.46,255,2,2,2,222,Lost
13380,2011-11-02,4,386.95000000000005,38,5,3,2,532,Loyal Customers
13381,2011-06-13,10,2355.73,180,3,4,4,344,Loyal Customers
13382,2011-11-20,25,14985.29,20,5,5,5,555,Champions
13383,2011-11-22,13,4952.23,18,5,5,5,555,Champions
13384,2011-11-13,28,22974.829999999998,27,5,5,5,555,Champions
13385,2011-01-29,3,140.35999999999999,315,1,2,1,121,Lost
13386,2011-08-28,10,2424.0299999999997,104,4,4,4,444,Champions
13387,2011-06-27,5,771.08,166,3,3,3,333,Loyal Customers
13388,2011-10-29,26,8277.99,42,5,5,5,555,Champions
13389,2011-04-29,3,222.07,225,2,2,2,222,Lost
13390,2011-02-04,2,228.60000000000002,309,1,1,2,112,Lost
13391,2010-12-10,1,40.85,365,1,1,1,111,Lost
13392,2011-01-09,2,100.80000000000001,335,1,1,1,111,Lost
13393,2011-07-13,3,170.32999999999998,150,3,2,1,321,Promising
13394,2010-12-13,2,190.98,362,1,1,2,112,Lost
13395,2010-12-17,2,118.5,358,1,1,1,111,Lost
13396,2011-03-10,1,83.51,275,2,1,1,211,Lost
13397,2010-12-08,1,81.94,367,1,1,1,111,Lost
13398,2011-10-15,9,1974.72,56,4,4,4,444,Champions
13399,2011-05-18,16,5978.88,206,2,5,5,255,At Risk
13400,2011-11-17,18,5891.05,23,5,5,5,555,Champions
13401,2011-11-25,16,5991.87,15,5,5,5,555,Champions
13402,2010-12-30,1,35.67,345,1,1,1,111,Lost
13403,2011-06-05,2,261.46,188,3,1,2,312,Promising
13404,2011-03-15,3,281.62,270,2,2,2,222,Lost
13405,2010-12-25,3,206.0,350,1,2,2,122,Lost
13406,2011-01-07,3,115.18,337,1,2,1,121,Lost
13407,2011-01-29,3,188.05,315,1,2,2,122,Lost
13408,2011-10-20,10,2953.94,51,5,4,4,544,Champions
13409,2011-11-17,23,11792.869999999999,23,5,5,5,555,Champions
13410,2011-08-13,5,373.06,119,4,3,2,432,Loyal Customers
13411,2011-11-23,13,4655.4,17,5,5,5,555,Champions
13412,2011-11-07,11,4479.69,33,5,4,4,544,Champions
13413,2011-06-18,4,335.58,175,3,3,2,332,Loyal Customers
13414,2011-04-21,3,152.7,233,2,2,1,221,Lost
13415,2011-02-21,4,475.87,292,2,3,3,233,Lost
13416,2011-11-13,3,383.86,27,5,2,2,522,Potential Loyalists
13417,2011-04-14,4,230.58999999999997,240,2,3,2,232,Lost
13418,2011-08-04,7,1954.01,128,4,3,4,434,Loyal Customers
13419,2011-10-24,26,12705.21,47,5,5,5,555,Champions
13420,2011-02-11,3,236.37,302,1,2,2,122,Lost
13421,2011-04-25,14,12419.99,229,2,5,5,255,At Risk
13422,2011-05-28,4,191.75,196,3,3,2,332,Loyal Customers
13423,2011-11-24,29,15674.05,16,5,5,5,555,Champions
13424,2011-02-07,1,97.08,306,1,1,1,111,Lost
13425,2011-05-04,12,11630.99,220,2,5,5,255,At Risk
13426,2011-08-01,9,2155.85,131,3,4,4,344,Loyal Customers
13427,2011-04-08,8,7709.0,246,2,4,5,245,At Risk
13428,2011-01-13,1,70.64,331,1,1,1,111,Lost
13429,2011-06-19,18,16794.739999999998,174,3,5,5,355,Loyal Customers
13430,2011-06-11,9,5417.88,182,3,4,5,345,Loyal Customers
13431,2010-12-24,2,164.97,351,1,1,1,111,Lost
13432,2011-02-08,3,243.57,305,1,2,2,122,Lost
13433,2011-05-14,8,1122.99,210,2,4,3,243,At Risk
13434,2011-02-07,2,210.92000000000002,306,1,1,2,112,Lost
13435,2011-07-21,3,230.42000000000002,142,3,2,2,322,Promising
13436,2011-11-12,8,1865.94,28,5,4,4,544,Champions
13437,2011-06-12,19,9425.88,181,3,5,5,355,Loyal Customers
13438,2011-01-19,3,251.91,325,1,2,2,122,Lost
13439,2011-03-10,3,183.98,275,2,2,2,222,Lost
13440,2011-08-17,3,579.5899999999999,115,4,2,3,423,Potential Loyalists
13441,2011-04-30,6,1569.29,224,2,3,3,233,Lost
13442,2011-10-23,14,2761.82,48,5,5,4,554,Champions
13443,2011-02-04,3,102.6,309,1,2,1,121,Lost
13444,2011-02-25,1,43.61,288,2,1,1,211,Lost
13445,2011-05-01,14,9114.46,223,2,5,5,255,At Risk
13446,2011-03-04,1,29.9,281,2,1,1,211,Lost
13447,2011-04-04,4,213.21,250,2,3,2,232,Lost
13448,2011-05-31,8,3202.19,193,3,4,4,344,Loyal Customers
13449,2011-09-03,15,4700.79,98,4,5,5,455,Champions
13450,2011-06-06,5,697.28,187,3,3,3,333,Loyal Customers
13451,2011-05-31,2,156.03,193,3,1,1,311,Promising
13452,2011-05-12,2,156.07999999999998,212,2,1,1,211,Lost
13453,2011-09-26,4,404.71,75,4,3,2,432,Loyal Customers
13454,2010-12-21,2,104.49000000000001,354,1,1,1,111,Lost
13455,2011-08-05,12,3302.67,127,4,5,4,454,Champions
13456,2011-09-07,10,1935.25,94,4,4,4,444,Champions
13457,2011-03-11,2,218.02,274,2,1,2,212,Lost
13458,2011-02-24,3,209.86,289,2,2,2,222,Lost
13459,2011-05-21,9,4817.21,203,3,4,5,345,Loyal Customers
13460,2011-09-27,11,1815.71,74,4,4,4,444,Champions
13461,2011-10-07,12,4199.65,64,4,5,4,454,Champions
13462,2011-05-25,14,8576.33,199,3,5,5,355,Loyal Customers
13463,2011-04-13,10,9354.43,241,2,4,5,245,At Risk
13464,2011-09-06,12,2346.01,95,4,5,4,454,Champions
13465,2011-02-22,3,401.1,291,2,2,2,222,Lost
13466,2011-08-02,10,2606.75,130,4,4,4,444,Champions
13467,2011-02-07,2,264.01,306,1,1,2,112,Lost
13468,2011-01-04,2,80.47999999999999,340,1,1,1,111,Lost
13469,2011-10-11,6,2559.39,60,4,3,4,434,Loyal Customers
13470,2011-11-16,26,18824.96,24,5,5,5,555,Champions
13471,2011-03-13,3,316.57,272,2,2,2,222,Lost
13472,2011-05-13,10,5608.16,211,2,4,5,245,At Risk
13473,2011-03-19,3,246.69,266,2,2,2,222,Lost
13474,2010-12-23,2,78.72999999999999,352,1,1,1,111,Lost
13475,2010-12-12,3,181.04000000000002,363,1,2,2,122,Lost
13476,2011-01-19,1,104.97,325,1,1,1,111,Lost
13477,2011-05-22,10,2982.54,202,3,4,4,344,Loyal Customers
13478,2011-05-22,4,1129.1299999999999,202,3,3,3,333,Loyal Customers
13479,2011-05-27,2,398.7,197,3,1,2,312,Promising
13480,2011-10-04,14,5241.23,67,4,5,5,455,Champions
13481,2011-06-12,14,12672.86,181,3,5,5,355,Loyal Customers
13482,2011-08-01,9,2569.24,131,3,4,4,344,Loyal Customers
13483,2011-01-19,3,257.44,325,1,2,2,122,Lost
13484,2011-05-08,16,13088.69,216,2,5,5,255,At Risk
13485,2011-03-29,18,9136.39,256,2,5,5,255,At Risk
13486,2011-01-15,2,274.19,329,1,1,2,112,Lost
13487,2011-09-15,10,8201.57,86,4,4,5,445,Champions
13488,2011-11-19,22,16792.05,21,5,5,5,555,Champions
13489,2011-10-21,2,387.52,50,5,1,2,512,Potential Loyalists
13490,2011-11-09,25,17362.62,31,5,5,5,555,Champions
13491,2011-04-25,18,8171.59,229,2,5,5,255,At Risk
13492,2010-12-17,2,271.98,358,1,1,2,112,Lost
13493,2010-12-01,1,58.62,374,1,1,1,111,Lost
13494,2011-02-06,4,486.14,307,1,3,3,133,Lost
13495,2011-10-25,10,2904.26,46,5,4,4,544,Champions
13496,2010-12-10,1,49.54,365,1,1,1,111,Lost
13497,2011-02-18,2,60.83,295,2,1,1,211,Lost
13498,2011-10-23,13,2210.52,48,5,5,4,554,Champions
13499,2011-05-05,4,286.67,219,2,3,2,232,Lost
13500,2011-10-27,5,534.49,44,5,3,3,533,Loyal Customers
13501,2011-01-08,3,188.18,336,1,2,2,122,Lost
13502,2011-02-08,1,27.87,305,1,1,1,111,Lost
13503,2011-11-18,26,16318.43,22,5,5,5,555,Champions
13504,2011-02-20,3,155.42000000000002,293,2,2,1,221,Lost
13505,2011-03-25,18,11731.58,260,2,5,5,255,At Risk
13506,2011-01-08,1,33.98,336,1,1,1,111,Lost
13507,2011-08-25,8,1583.98,107,4,4,3,443,Loyal Customers
13508,2010-12-17,2,71.39,358,1,1,1,111,Lost
13509,2011-11-28,18,12632.24,12,5,5,5,555,Champions
13510,2011-09-26,2,295.31,75,4,1,2,412,Potential Loyalists
13511,2011-11-10,10,4436.33,30,5,4,4,544,Champions
13512,2010-12-13,1,94.49,362,1,1,1,111,Lost
13513,2010-12-24,2,108.16,351,1,1,1,111,Lost
13514,2011-01-10,1,22.92,334,1,1,1,111,Lost
13515,2010-12-31,3,351.04,344,1,2,2,122,Lost
13516,2011-11-23,27,14352.09,17,5,5,5,555,Champions
13517,2011-11-01,2,257.77,39,5,1,2,512,Potential Loyalists
13518,2011-11-19,22,8008.7,21,5,5,5,555,Champions
13519,2011-10-18,11,3279.71,53,5,4,4,544,Champions
13520,2011-09-15,14,4556.17,86,4,5,5,455,Champions
13521,2011-06-09,4,548.0600000000001,184,3,3,3,333,Loyal Customers
13522,2011-09-01,14,5700.9400000000005,100,4,5,5,455,Champions
13523,2011-10-25,13,2375.62,46,5,5,4,554,Champions
13524,2011-08-28,13,1956.18,104,4,5,4,454,Champions
13525,2011-08-19,9,3160.76,113,4,4,4,444,Champions
13526,2011-03-02,3,59.769999999999996,283,2,2,1,221,Lost
13527,2011-03-03,4,486.37,282,2,3,3,233,Lost
13528,2011-02-09,1,85.0,304,1,1,1,111,Lost
13529,2011-07-21,5,833.98,142,3,3,3,333,Loyal Customers
13530,2011-10-13,10,3123.66,58,4,4,4,444,Champions
13531,2011-03-13,4,522.62,272,2,3,3,233,Lost
13532,2011-08-01,4,650.4,131,3,3,3,333,Loyal Customers
13533,2011-06-20,3,506.1,173,3,2,3,323,Lost
13534,2011-11-02,9,2299.81,38,5,4,4,544,Champions
13535,2011-10-06,6,1550.1,65,4,3,3,433,Loyal Customers
13536,2011-09-22,6,1094.03,79,4,3,3,433,Loyal Customers
13537,2011-07-13,3,588.27,150,3,2,3,323,Lost
13538,2011-04-03,4,600.17,251,2,3,3,233,Lost
13539,2011-11-26,16,6345.08,14,5,5,5,555,Champions
13540,2011-10-13,12,4088.19,58,4,5,4,454,Champions
13541,2010-12-14,1,23.11,361,1,1,1,111,Lost
13542,2011-10-10,14,3373.74,61,4,5,4,454,Champions
13543,2011-11-12,5,505.98,28,5,3,3,533,Loyal Customers
13544,2010-12-16,1,87.53,359,1,1,1,111,Lost
13545,2011-09-10,13,2264.21,91,4,5,4,454,Champions
13546,2011-12-02,23,12083.02,8,5,5,5,555,Champions
13547,2011-07-16,10,1707.39,147,3,4,4,344,Loyal Customers
13548,2011-10-17,5,959.46,54,5,3,3,533,Loyal Customers
13549,2011-05-09,7,818.86,215,2,3,3,233,Lost
13550,2011-02-15,3,192.64,298,2,2,2,222,Lost
13551,2011-10-27,12,4042.94,44,5,5,4,554,Champions
13552,2011-06-08,14,13056.98,185,3,5,5,355,Loyal Customers
13553,2011-08-02,10,1070.29,130,4,4,3,443,Loyal Customers
13554,2011-10-07,12,3048.9,64,4,5,4,454,Champions
13555,2011-07-19,12,8157.67,144,3,5,5,355,Loyal Customers
13556,2011-10-24,7,1195.43,47,5,3,3,533,Loyal Customers
13557,2011-07-25,9,1344.8,138,3,4,3,343,Loyal Customers
13558,2011-10-28,12,7710.64,43,5,5,5,555,Champions
13559,2011-04-16,7,1548.24,238,2,3,3,233,Lost
13560,2011-10-04,4,528.04,67,4,3,3,433,Loyal Customers
13561,2011-02-28,2,72.55,285,2,1,1,211,Lost
13562,2011-11-10,21,11073.25,30,5,5,5,555,Champions
13563,2011-04-23,2,160.37,231,2,1,1,211,Lost
13564,2011-09-09,9,3054.31,92,4,4,4,444,Champions
13565,2011-03-20,2,195.7,265,2,1,2,212,Lost
13566,2011-05-23,8,6870.59,201,3,4,5,345,Loyal Customers
13567,2011-04-08,2,67.89,246,2,1,1,211,Lost
13568,2011-02-22,4,468.92,291,2,3,3,233,Lost
13569,2010-12-07,1,33.99,368,1,1,1,111,Lost
13570,2011-09-25,5,743.5699999999999,76,4,3,3,433,Loyal Customers
13571,2011-06-26,7,1279.37,167,3,3,3,333,Loyal Customers
13572,2011-03-09,2,142.67000000000002,276,2,1,1,211,Lost
13573,2011-02-14,2,85.09,299,2,1,1,211,Lost
13574,2011-01-27,3,153.8,317,1,2,1,121,Lost
13575,2011-05-15,3,447.88,209,2,2,2,222,Lost
13576,2011-10-24,13,2105.57,47,5,5,4,554,Champions
13577,2011-08-03,9,1790.3899999999999,129,4,4,4,444,Champions
13578,2011-01-27,2,261.06,317,1,1,2,112,Lost
13579,2011-08-22,5,1041.43,110,4,3,3,433,Loyal Customers
13580,2011-08-04,10,1630.96,128,4,4,4,444,Champions
13581,2010-12-21,1,74.42,354,1,1,1,111,Lost
13582,2011-04-25,3,334.25,229,2,2,2,222,Lost
13583,2011-01-25,2,161.01999999999998,319,1,1,1,111,Lost
13584,2011-08-19,2,518.48,113,4,1,3,413,Potential Loyalists
13585,2011-06-22,4,633.62,171,3,3,3,333,Loyal Customers
13586,2011-05-16,9,1973.9499999999998,208,2,4,4,244,At Risk
13587,2011-04-09,3,213.5,245,2,2,2,222,Lost
13588,2011-11-12,14,2070.71,28,5,5,4,554,Champions
13589,2011-10-06,10,4126.67,65,4,4,4,444,Champions
13590,2010-12-08,2,50.379999999999995,367,1,1,1,111,Lost
13591,2011-07-22,9,3473.27,141,3,4,4,344,Loyal Customers
13592,2011-06-14,5,1225.81,179,3,3,3,333,Loyal Customers
13593,2011-03-04,9,5804.6,281,2,4,5,245,At Risk
13594,2011-06-10,5,1377.77,183,3,3,3,333,Loyal Customers
13595,2011-06-30,12,8899.57,163,3,5,5,355,Loyal Customers
13596,2011-09-23,14,5023.03,78,4,5,5,455,Champions
13597,2011-06-17,6,559.43,176,3,3,3,333,Loyal Customers
13598,2011-07-25,3,370.63,138,3,2,2,322,Promising
13599,2011-02-10,4,174.8,303,1,3,1,131,Lost
13600,2011-11-08,10,1893.92,32,5,4,4,544,Champions
13601,2011-08-08,15,9888.27,124,4,5,5,455,Champions
13602,2011-10-25,13,5440.13,46,5,5,5,555,Champions
13603,2011-08-11,13,3336.34,121,4,5,4,454,Champions
13604,2011-10-13,6,1176.3,58,4,3,3,433,Loyal Customers
13605,2011-09-14,9,1636.0,87,4,4,4,444,Champions
13606,2011-01-02,2,142.66,342,1,1,1,111,Lost
13607,2011-07-28,3,605.58,135,3,2,3,323,Lost
13608,2011-01-23,1,57.74,321,1,1,1,111,Lost
13609,2011-01-05,3,128.62,339,1,2,1,121,Lost
13610,2011-05-13,16,13333.17,211,2,5,5,255,At Risk
13611,2011-10-07,8,2899.17,64,4,4,4,444,Champions
13612,2011-08-06,4,376.68,126,4,3,2,432,Loyal Customers
13613,2011-05-05,3,302.15999999999997,219,2,2,2,222,Lost
13614,2011-09-19,4,636.6500000000001,82,4,3,3,433,Loyal Customers
13615,2011-10-07,19,8620.65,64,4,5,5,455,Champions
13616,2011-07-29,10,1143.83,134,3,4,3,343,Loyal Customers
13617,2010-12-30,2,208.62,345,1,1,2,112,Lost
13618,2011-06-06,2,272.43,187,3,1,2,312,Promising
13619,2011-10-08,12,2169.13,63,4,5,4,454,Champions
13620,2011-05-27,2,219.26999999999998,197,3,1,2,312,Promising
13621,2011-09-03,10,3279.31,98,4,4,4,444,Champions
13622,2011-11-10,11,2405.88,30,5,4,4,544,Champions
13623,2010-12-16,2,160.33999999999997,359,1,1,1,111,Lost
13624,2011-10-12,8,2428.7400000000002,59,4,4,4,444,Champions
13625,2011-11-05,12,3343.7200000000003,35,5,5,4,554,Champions
13626,2011-11-18,23,8957.38,22,5,5,5,555,Champions
13627,2010-12-03,1,81.12,372,1,1,1,111,Lost
13628,2011-02-15,3,382.69,298,2,2,2,222,Lost
13629,2011-04-08,10,4203.389999999999,246,2,4,4,244,At Risk
13630,2011-07-08,3,222.41,155,3,2,2,322,Promising
13631,2011-09-17,14,4890.87,84,4,5,5,455,Champions
13632,2011-08-03,9,1504.89,129,4,4,3,443,Loyal Customers
13633,2011-07-16,3,288.18,147,3,2,2,322,Promising
13634,2011-11-22,20,15146.85,18,5,5,5,555,Champions
13635,2011-07-26,11,1998.42,137,3,4,4,344,Loyal Customers
13636,2011-01-31,3,200.48000000000002,313,1,2,2,122,Lost
13637,2011-10-19,23,7113.1,52,5,5,5,555,Champions
13638,2011-10-02,3,324.17,69,4,2,2,422,Potential Loyalists
13639,2011-08-31,10,2345.53,101,4,4,4,444,Champions
13640,2011-08-18,8,2788.13,114,4,4,4,444,Champions
13641,2010-12-06,3,183.07,369,1,2,2,122,Lost
13642,2011-07-28,5,962.95,135,3,3,3,333,Loyal Customers
13643,2011-08-23,6,1817.02,109,4,3,4,434,Loyal Customers
13644,2011-03-28,4,452.14,257,2,3,3,233,Lost
13645,2011-10-06,8,1849.27,65,4,4,4,444,Champions
13646,2011-04-27,8,1739.65,227,2,4,4,244,At Risk
13647,2011-09-04,3,509.73,97,4,2,3,423,Potential Loyalists
13648,2011-04-18,14,13008.48,236,2,5,5,255,At Risk
13649,2011-01-27,1,68.23,317,1,1,1,111,Lost
13650,2011-03-21,3,386.84000000000003,264,2,2,2,222,Lost
13651,2011-10-20,2,215.36,51,5,1,2,512,Potential Loyalists
13652,2011-03-04,2,126.53,281,2,1,1,211,Lost
13653,2011-10-31,14,5412.83,40,5,5,5,555,Champions
13654,2011-10-16,12,8612.76,55,5,5,5,555,Champions
13655,2011-11-06,11,2067.88,34,5,4,4,544,Champions
13656,2011-02-08,3,492.44000000000005,305,1,2,3,123,Hibernating
13657,2011-06-11,6,1841.76,182,3,3,4,334,Loyal Customers
13658,2011-06-13,19,16757.1,180,3,5,5,355,Loyal Customers
13659,2010-12-12,3,158.57999999999998,363,1,2,1,121,Lost
13660,2011-07-16,11,1761.76,147,3,4,4,344,Loyal Customers
13661,2011-06-20,7,2386.25,173,3,3,4,334,Loyal Customers
13662,2011-11-04,18,8499.51,36,5,5,5,555,Champions
13663,2011-09-03,13,10710.17,98,4,5,5,455,Champions
13664,2011-07-12,10,1105.73,151,3,4,3,343,Loyal Customers
13665,2011-06-10,4,503.88,183,3,3,3,333,Loyal Customers
13666,2010-12-11,1,60.84,364,1,1,1,111,Lost
13667,2011-09-13,12,1729.19,88,4,5,4,454,Champions
13668,2011-11-22,16,5558.1900000000005,18,5,5,5,555,Champions
13669,2011-07-04,6,1427.1599999999999,159,3,3,3,333,Loyal Customers
13670,2011-08-29,10,3021.6,103,4,4,4,444,Champions
13671,2011-10-17,22,17378.86,54,5,5,5,555,Champions
13672,2011-04-27,3,181.32999999999998,227,2,2,2,222,Lost
13673,2011-09-10,9,1857.6499999999999,91,4,4,4,444,Champions
13674,2011-06-26,18,11589.56,167,3,5,5,355,Loyal Customers
13675,2011-03-24,3,277.7,261,2,2,2,222,Lost
13676,2011-11-19,6,1337.3600000000001,21,5,3,3,533,Loyal Customers
13677,2011-05-12,4,597.9399999999999,212,2,3,3,233,Lost
13678,2011-01-10,2,68.65,334,1,1,1,111,Lost
13679,2011-06-12,5,648.48,181,3,3,3,333,Loyal Customers
13680,2011-03-20,3,178.15,265,2,2,1,221,Lost
13681,2011-09-29,6,2313.29,72,4,3,4,434,Loyal Customers
13682,2011-02-20,4,266.17,293,2,3,2,232,Lost
13683,2011-10-21,6,2121.56,50,5,3,4,534,Loyal Customers
13684,2011-01-19,2,149.19,325,1,1,1,111,Lost
13685,2011-04-19,5,832.9100000000001,235,2,3,3,233,Lost
13686,2011-02-26,3,198.84,287,2,2,2,222,Lost
13687,2011-08-26,2,300.89,106,4,1,2,412,Potential Loyalists
13688,2011-11-03,15,5596.84,37,5,5,5,555,Champions
13689,2011-07-22,12,9294.76,141,3,5,5,355,Loyal Customers
13690,2011-02-11,2,180.01999999999998,302,1,1,2,112,Lost
13691,2011-08-18,10,1281.74,114,4,4,3,443,Loyal Customers
13692,2011-03-21,3,181.28,264,2,2,2,222,Lost
13693,2011-10-04,12,2897.46,67,4,5,4,454,Champions
13694,2011-06-22,3,529.65,171,3,2,3,323,Lost
13695,2011-11-13,21,6909.75,27,5,5,5,555,Champions
13696,2010-12-21,3,86.2,354,1,2,1,121,Lost
13697,2011-03-17,4,412.56,268,2,3,2,232,Lost
13698,2011-03-20,2,97.0,265,2,1,1,211,Lost
13699,2011-10-11,12,2003.94,60,4,5,4,454,Champions
13700,2011-04-09,9,4783.11,245,2,4,5,245,At Risk
13701,2011-05-22,3,152.04000000000002,202,3,2,1,321,Promising
13702,2011-06-12,4,351.53,181,3,3,2,332,Loyal Customers
13703,2011-01-26,2,186.38,318,1,1,2,112,Lost
13704,2011-01-18,2,192.4,326,1,1,2,112,Lost
13705,2010-12-01,1,48.02,374,1,1,1,111,Lost
13706,2011-03-31,3,241.59,254,2,2,2,222,Lost
13707,2011-10-01,13,4827.46,70,4,5,5,455,Champions
13708,2011-10-08,4,301.49,63,4,3,2,432,Loyal Customers
13709,2011-01-15,2,165.49,329,1,1,1,111,Lost
13710,2011-10-28,13,8900.26,43,5,5,5,555,Champions
13711,2011-05-06,4,262.95,218,2,3,2,232,Lost
13712,2011-03-23,4,323.15999999999997,262,2,3,2,232,Lost
13713,2011-05-28,13,9005.53,196,3,5,5,355,Loyal Customers
13714,2011-01-25,1,110.07,319,1,1,1,111,Lost
13715,2011-10-05,4,336.66999999999996,66,4,3,2,432,Loyal Customers
13716,2011-11-10,4,596.1199999999999,30,5,3,3,533,Loyal Customers
13717,2011-10-09,20,11884.84,62,4,5,5,455,Champions
13718,2011-08-12,7,658.87,120,4,3,3,433,Loyal Customers
13719,2011-09-28,11,2067.32,73,4,4,4,444,Champions
13720,2011-06-29,3,328.78999999999996,164,3,2,2,322,Promising
13721,2011-01-04,3,81.86,340,1,2,1,121,Lost
13722,2011-03-02,2,74.24000000000001,283,2,1,1,211,Lost
13723,2011-09-27,9,2534.1,74,4,4,4,444,Champions
13724,2011-10-25,3,248.12,46,5,2,2,522,Potential Loyalists
13725,2010-12-06,2,88.0,369,1,1,1,111,Lost
13726,2011-10-16,22,12348.18,55,5,5,5,555,Champions
13727,2011-10-07,12,9862.41,64,4,5,5,455,Champions
13728,2011-11-04,11,2409.65,36,5,4,4,544,Champions
13729,2011-04-03,9,6863.04,251,2,4,5,245,At Risk
13730,2011-09-29,9,2958.31,72,4,4,4,444,Champions
13731,2010-12-12,3,103.85,363,1,2,1,121,Lost
13732,2011-06-22,6,1124.8400000000001,171,3,3,3,333,Loyal Customers
13733,2011-07-05,8,1962.88,158,3,4,4,344,Loyal Customers
13734,2011-11-18,12,3998.2,22,5,5,4,554,Champions
13735,2011-08-20,6,533.87,112,4,3,3,433,Loyal Customers
13736,2011-03-24,4,255.31,261,2,3,2,232,Lost
13737,2011-05-13,3,247.99,211,2,2,2,222,Lost
13738,2011-02-20,3,168.82,293,2,2,1,221,Lost
13739,2011-03-31,17,12473.9,254,2,5,5,255,At Risk
13740,2010-12-15,3,213.82,360,1,2,2,122,Lost
13741,2010-12-19,2,70.97,356,1,2,1,121,Lost
13742,2011-02-20,2,154.56,293,2,2,1,221,Lost
13743,2011-11-06,27,14683.31,34,5,5,5,555,Champions
13744,2011-11-10,12,5530.06,30,5,5,5,555,Champions
13745,2011-10-02,7,1807.0300000000002,69,4,3,4,434,Loyal Customers
13746,2011-01-19,3,476.99,325,1,2,3,123,Hibernating
13747,2011-11-06,4,482.6,34,5,3,3,533,Loyal Customers
13748,2011-07-17,2,220.01,146,3,2,2,322,Promising
13749,2011-02-13,3,111.97999999999999,300,2,2,1,221,Lost
13750,2011-01-12,1,71.82,332,1,1,1,111,Lost
13751,2010-12-05,1,66.05,370,1,1,1,111,Lost
